Entry,Cellular_organisms,Euk_Archaea,Euk+Bac,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata,Mammalia,modeAge,NumDBsContributing,NumDBsFiltered,entropy,NodeError,Bimodality,HGT_flag
ENSP00000402095,0,0,0,1,0,0,0,0,Eukaryota,2,1,0,2,-1.5,FALSE
ENSP00000402181,0,0,0.666666667,0,0,0.222222222,0,0.111111111,Euk+Bac,9,0,0.848685558,6.5,-1.4625,TRUE
ENSP00000402244,0,0,0,0,1,0,0,0,Opisthokonta,1,1,0,1,,FALSE
ENSP00000402391,0,0,0,0.571428571,0.285714286,0.142857143,0,0,Eukaryota,7,0,0.955699891,2.571428571,,FALSE
ENSP00000402538,0,0,0,0,0,1,0,0,Eumetazoa,1,0,0,None,,FALSE
ENSP00000402601,0,0,0,0,0,0,1,0,Vertebrata,2,0,0,0,,FALSE
ENSP00000402655,0,0,0,0,0,0,0,1,Mammalia,1,1,0,17,,FALSE
ENSP00000402704,0,0,0,0,0,0.25,0,0.75,Mammalia,8,1,0.562335145,6.611111111,-1.777777778,FALSE
ENSP00000402722,0,0,0,0,0,0,0,1,Mammalia,5,1,0,5.333333333,-3.2,FALSE
ENSP00000402757,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
ENSP00000402874,0,0,0,0,0,1,0,0,Eumetazoa,1,1,0,0,,FALSE
ENSP00000402881,0,0,0,0.25,0.25,0.25,0,0.25,Opisthokonta,4,1,1.386294361,6.6,-0.25,FALSE
ENSP00000402962,0,0,0,0,0,0,0,1,Mammalia,8,0,0,0,0,FALSE
ENSP00000403098,0,0,0,0.142857143,0.428571429,0.428571429,0,0,Opisthokonta,7,1,1.004242473,2.678571429,0.166666667,FALSE
ENSP00000403147,0,0,0,0,0.2,0,0,0.8,Mammalia,5,1,0.500402424,5.4,-1.392857143,FALSE
ENSP00000403148,0,0,0,0,0,0,0,1,Mammalia,2,0,0,0,,FALSE
ENSP00000403159,0,0,0,0,0.333333333,0.083333333,0,0.583333333,Mammalia,12,0,0.887694276,7.212121212,-0.711111111,FALSE
ENSP00000403188,0,0,0,0,0,1,0,0,Eumetazoa,3,0,0,0,0,FALSE
ENSP00000403200,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
ENSP00000403255,0,0,0,0,0,0,0,1,Mammalia,6,0,0,1.8,0,FALSE
ENSP00000403470,0,0.5,0,0.5,0,0,0,0,Euk_Archaea,2,1,0.693147181,2,-1.5,FALSE
ENSP00000403493,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,1,0.693147181,5.333333333,-1,FALSE
ENSP00000403689,0,0,0.5,0.5,0,0,0,0,Euk+Bac,2,1,0.693147181,1.333333333,-1,FALSE
ENSP00000403691,0,0,0,0,0,0.5,0,0.5,Mammalia,8,1,0.693147181,6,4.8375,FALSE
ENSP00000403698,0.125,0,0.25,0.375,0,0.25,0,0,Eukaryota,8,0,1.320888343,3.964285714,1.369230769,FALSE
ENSP00000403699,0,0,0,0.25,0.25,0,0.25,0.25,Opisthokonta,4,1,1.386294361,8.6,,FALSE
ENSP00000403743,0,0,0,0,0,0.25,0,0.75,Mammalia,4,1,0.562335145,5.4,-0.25,FALSE
ENSP00000403752,0,0,0,0,0,0,0,1,Mammalia,2,1,0,6,9,FALSE
ENSP00000403791,0,0,0,0.222222222,0,0.555555556,0,0.222222222,Eumetazoa,9,0,0.99502699,6.444444444,10.61038961,FALSE
ENSP00000403930,0,0,0,0.142857143,0,0.142857143,0.714285714,0,Vertebrata,7,1,0.79631164,3.321428571,-1.19047619,FALSE
ENSP00000403936,0,0,0,0.5,0,0.5,0,0,Eumetazoa,10,1,0.693147181,3.636363636,1.973333333,FALSE
ENSP00000404114,0,0,0,0,0.25,0.5,0.25,0,Eumetazoa,4,1,1.039720771,4.4,0.25,FALSE
ENSP00000404317,0,0,0,0,0,0.5,0.5,0,Eumetazoa,2,0,0.693147181,3,,FALSE
ENSP00000404429,0,0,0,0,0,1,0,0,Eumetazoa,2,0,0,1,,FALSE
ENSP00000404526,0,0,0,0,0,0,1,0,Vertebrata,1,0,0,None,,FALSE
ENSP00000404627,0,0,0,0,0.333333333,0.333333333,0,0.333333333,Opisthokonta,3,1,1.098612289,8.333333333,-1,FALSE
ENSP00000404770,0,0,0,0.333333333,0.083333333,0.166666667,0,0.416666667,Mammalia,12,0,1.236684869,8.03030303,0.3,FALSE
ENSP00000404826,0,0,0,0,0,0.6,0.4,0,Eumetazoa,10,0,0.673011667,2.911111111,0.74,FALSE
ENSP00000404859,0,0,0,0.4,0,0,0,0.6,Mammalia,5,1,0.673011667,9.533333333,-0.2,FALSE
ENSP00000405256,0,0,0,0,0,0.333333333,0.333333333,0.333333333,Mammalia,3,1,1.098612289,8.166666667,-2,FALSE
ENSP00000405369,0,0,0,0.083333333,0,0.166666667,0,0.75,Mammalia,12,1,0.721463687,5.461538462,1.476190476,FALSE
ENSP00000405426,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,2,,FALSE
ENSP00000405556,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
ENSP00000405627,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,1,,FALSE
ENSP00000405641,0,0,0,0,0.285714286,0.142857143,0.571428571,0,Vertebrata,7,1,0.955699891,4.071428571,-0.125,FALSE
ENSP00000405888,0,0,0,0,0.5,0.5,0,0,Opisthokonta,2,1,0.693147181,2.666666667,4,FALSE
ENSP00000405981,0,0,0,0.8,0.2,0,0,0,Eukaryota,5,0,0.500402424,1.8,3.25,FALSE
ENSP00000406072,0,0,0,0,0,0,0,1,Mammalia,1,1,0,8,,FALSE
ENSP00000406216,0,0,0.333333333,0.222222222,0,0.111111111,0,0.333333333,Euk+Bac,9,0,1.310783678,9.333333333,-0.545454545,FALSE
ENSP00000406235,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
ENSP00000406405,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,0,,FALSE
ENSP00000406459,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
ENSP00000406461,0,0,0,0,0,0,0.5,0.5,Mammalia,2,1,0.693147181,6,3,FALSE
ENSP00000406521,0,0,0,0,0,0,0,1,Mammalia,5,0,0,0,0,FALSE
ENSP00000406534,0,0,0,0,0,0.692307692,0.307692308,0,Eumetazoa,13,0,0.61724177,0.846153846,0.333333333,FALSE
ENSP00000406579,0,0,0,0,0,1,0,0,Eumetazoa,1,2,0,6,-4.5,FALSE
ENSP00000406904,0,0,0,0,0,0,1,0,Vertebrata,1,1,0,0,,FALSE
ENSP00000407071,0,0,0,0,0,1,0,0,Eumetazoa,1,1,0,6,,FALSE
ENSP00000407177,0,0,0,1,0,0,0,0,Eukaryota,2,0,0,0,,FALSE
ENSP00000407221,0,0,0,0,0,0.25,0.25,0.5,Mammalia,8,0,1.039720771,5.857142857,-0.841025641,FALSE
ENSP00000407309,0,0,0,0.25,0.125,0.625,0,0,Eumetazoa,8,0,0.900256051,2.428571429,0.225641026,FALSE
ENSP00000407415,0,0,0.222222222,0.111111111,0.111111111,0.555555556,0,0,Eumetazoa,9,1,1.149059697,3.555555556,1.666666667,FALSE
ENSP00000407478,0,0,0,0.428571429,0,0.428571429,0,0.142857143,Eumetazoa,7,0,1.004242473,5.333333333,,FALSE
ENSP00000407502,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,2,,FALSE
ENSP00000407515,0,0,0,0,0,0,0,1,Mammalia,1,1,0,11,,FALSE
ENSP00000407549,0,0,0,0,0,1,0,0,Eumetazoa,2,0,0,2,,FALSE
ENSP00000407619,1,0,0,0,0,0,0,0,Cellular_organisms,1,1,0,0,,FALSE
ENSP00000407807,0,0,0,0,0,0,0.5,0.5,Mammalia,2,0,0.693147181,2,,FALSE
ENSP00000408017,0,0,0,0,0,0,0.2,0.8,Mammalia,5,1,0.500402424,5,-2.4,FALSE
ENSP00000408050,0,0.285714286,0,0.714285714,0,0,0,0,Eukaryota,7,1,0.598269589,0.678571429,0.80952381,FALSE
ENSP00000408259,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
ENSP00000408302,0,0,0,0,0,0,0,1,Mammalia,9,0,0,0,0,FALSE
ENSP00000408431,0,0,0,0,0,0,0.1,0.9,Mammalia,10,0,0.325082973,0.8,0,FALSE
ENSP00000408481,0,0,0,0,0,1,0,0,Eumetazoa,6,0,0,1.066666667,,FALSE
ENSP00000408512,0,0,0,0,0.285714286,0.428571429,0,0.285714286,Eumetazoa,7,0,1.078992208,4.571428571,7.690909091,FALSE
ENSP00000408618,0,0,0,0,0.5,0.5,0,0,Opisthokonta,2,1,0.693147181,4,3,FALSE
ENSP00000408798,0,0,0,0,1,0,0,0,Opisthokonta,2,1,0,2.666666667,4,FALSE
ENSP00000408843,0,0,0,0,0,0.666666667,0,0.333333333,Eumetazoa,3,1,0.636514168,5.5,11,FALSE
ENSP00000408948,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
ENSP00000409039,0,0,0,0,0.25,0.75,0,0,Eumetazoa,4,0,0.562335145,2,0,FALSE
ENSP00000409152,0,0,0,0.2,0.2,0.5,0.1,0,Eumetazoa,10,0,1.220607265,2.911111111,-0.904761905,FALSE
ENSP00000409156,0,0,0,0,0,0,0,1,Mammalia,7,0,0,0,0,FALSE
ENSP00000409212,0.428571429,0,0,0.428571429,0,0,0.142857143,0,Cellular_organisms,7,1,1.004242473,3.642857143,4.708333333,FALSE
ENSP00000409248,0,0,0,0,0,0,0,1,Mammalia,5,0,0,1.6,,FALSE
ENSP00000409267,0,0,0,0.333333333,0,0,0,0.666666667,Mammalia,3,2,0.636514168,10,3.75,FALSE
ENSP00000409361,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,1,0.693147181,6,-1.5,FALSE
ENSP00000409383,0,0,0,0,1,0,0,0,Opisthokonta,2,1,0,3.333333333,3.5,FALSE
ENSP00000409397,0,0,0,0,0.5,0.5,0,0,Opisthokonta,2,1,0.693147181,3.333333333,0.5,FALSE
ENSP00000409722,0,0,0,0,0.8,0.2,0,0,Opisthokonta,5,0,0.500402424,0.8,,FALSE
ENSP00000409842,0,0,0,0,0,1,0,0,Eumetazoa,1,2,0,0,,FALSE
ENSP00000409870,0,0,0,0,0.333333333,0,0.333333333,0.333333333,Opisthokonta,3,1,1.098612289,7,0.666666667,FALSE
ENSP00000410099,0,0,0,1,0,0,0,0,Eukaryota,2,1,0,1.333333333,2,FALSE
ENSP00000410211,0,0,0,0.5,0,0,0.5,0,Vertebrata,2,1,0.693147181,8,-1.5,FALSE
ENSP00000410265,0,0,0,1,0,0,0,0,Eukaryota,2,1,0,2,-1.5,FALSE
ENSP00000410302,0,0.333333333,0,0.666666667,0,0,0,0,Eukaryota,3,1,0.636514168,1.833333333,-1,FALSE
ENSP00000410419,0,0.5,0,0,0,0,0,0.5,Mammalia,2,1,0.693147181,9.333333333,-7,FALSE
ENSP00000410511,0,0,0,0,1,0,0,0,Opisthokonta,1,1,0,3,,FALSE
ENSP00000410574,0,0,0,0,0,0,1,0,Vertebrata,1,1,0,4,,FALSE
ENSP00000410962,0,0,0,0.8,0.2,0,0,0,Eukaryota,5,1,0.500402424,1.533333333,,FALSE
ENSP00000411131,0,0,0,0,0,0,0,1,Mammalia,1,1,0,13,,FALSE
ENSP00000411264,0,0,0,0.5,0.1,0.3,0,0.1,Eukaryota,10,0,1.16828245,4.888888889,2.023809524,FALSE
ENSP00000411291,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,0,,FALSE
ENSP00000411377,0,0,0,0,0,0,0,1,Mammalia,1,2,0,10.66666667,-5,FALSE
ENSP00000411396,0,0,0,0.2,0.2,0.4,0.2,0,Eumetazoa,5,1,1.33217904,5.2,1.178571429,FALSE
ENSP00000411402,0,0,0,0,0,0,1,0,Vertebrata,4,0,0,0,,FALSE
ENSP00000411520,0,0,0,0,0,0,0,1,Mammalia,4,0,0,0,0,FALSE
ENSP00000411559,0,0,0,0,0,0,0,1,Mammalia,4,1,0,6.4,,FALSE
ENSP00000411562,0,0,0,0.25,0,0.75,0,0,Eumetazoa,4,0,0.562335145,2.5,-0.333333333,FALSE
ENSP00000411665,0.333333333,0,0.333333333,0.333333333,0,0,0,0,Cellular_organisms,3,0,1.098612289,1.333333333,-1,FALSE
ENSP00000411855,0,0,0,0,0,0,0.777777778,0.222222222,Vertebrata,9,1,0.529706199,4.266666667,1.571428571,FALSE
ENSP00000411879,0,0,0,0.428571429,0,0.142857143,0.142857143,0.285714286,Eukaryota,7,1,1.277034259,7.321428571,-0.5625,FALSE
ENSP00000412002,1,0,0,0,0,0,0,0,Cellular_organisms,1,1,0,0,,FALSE
ENSP00000412220,0,0,0,0.5,0.5,0,0,0,Opisthokonta,2,1,0.693147181,2.666666667,1,FALSE
ENSP00000412238,0,0,0,0,0,0,1,0,Vertebrata,2,0,0,1,,FALSE
ENSP00000412252,0,0,0,0,0,0,0,1,Mammalia,1,1,0,11,,FALSE
ENSP00000412343,0,0,0,0,0,0,0,1,Mammalia,2,0,0,1,,FALSE
ENSP00000412371,0,0,0,0,0,0,0,1,Mammalia,4,0,0,0,0,FALSE
ENSP00000412483,0,0,0,1,0,0,0,0,Eukaryota,2,1,0,3.333333333,,FALSE
ENSP00000412774,0,0,0,0,0,0,0.5,0.5,Mammalia,2,1,0.693147181,8.666666667,8.5,FALSE
ENSP00000412967,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,1,0.693147181,4.666666667,-0.5,FALSE
ENSP00000413009,0,0,0,0,0.333333333,0.333333333,0.333333333,0,Opisthokonta,3,0,1.098612289,4.666666667,,FALSE
ENSP00000413244,0,0,0,0,0,0.5,0,0.5,Mammalia,2,1,0.693147181,8.666666667,4,FALSE
ENSP00000413267,0,0,0,0,0,0,0,1,Mammalia,4,2,0,8.533333333,5.8,FALSE
ENSP00000413292,0.4,0,0,0.2,0,0,0.4,0,Cellular_organisms,5,1,1.054920168,6,9.642857143,FALSE
ENSP00000413414,0,0,0,0,0,0,0,1,Mammalia,1,1,0,15,,FALSE
ENSP00000413427,0,0,0,0,0,0.5,0,0.5,Mammalia,4,1,0.693147181,4.8,2,FALSE
ENSP00000413491,0,0,0,0,0.25,0,0.25,0.5,Mammalia,4,1,1.039720771,7.8,5.5,FALSE
ENSP00000413808,0,0.333333333,0,0.333333333,0.333333333,0,0,0,Opisthokonta,3,0,1.098612289,2.666666667,1,FALSE
ENSP00000414009,0,0,0,0,0,0.9,0,0.1,Eumetazoa,10,0,0.325082973,2.866666667,0.821428571,FALSE
ENSP00000414599,0,0,0,0,0,0,0,1,Mammalia,10,0,0,0,0,FALSE
ENSP00000414941,0,0,0,0,0,0,0,1,Mammalia,2,1,0,10.66666667,,FALSE
ENSP00000415171,0,0,0,0,0,0.454545455,0,0.545454545,Mammalia,11,0,0.689009238,6.109090909,0.933333333,FALSE
ENSP00000415308,0,0,0,0.111111111,0.333333333,0.444444444,0.111111111,0,Eumetazoa,9,0,1.214889654,3.333333333,0.9375,FALSE
ENSP00000415477,0,0,0,0,0,1,0,0,Eumetazoa,1,1,0,1,,FALSE
ENSP00000415631,0,0,0,0,0,0.5,0,0.5,Mammalia,2,1,0.693147181,9.333333333,3.5,FALSE
ENSP00000415690,0,0,0,0,1,0,0,0,Opisthokonta,1,1,0,3,,FALSE
ENSP00000415795,0,0,0,0,0,1,0,0,Eumetazoa,3,1,0,2,0,FALSE
ENSP00000415825,0,0,0,0,0,0,0,1,Mammalia,4,0,0,1.5,,FALSE
ENSP00000415908,0,0,0,0,0,1,0,0,Eumetazoa,1,2,0,4.666666667,-2,FALSE
ENSP00000415912,0,0,0,0,0,1,0,0,Eumetazoa,2,0,0,1,,FALSE
ENSP00000416009,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
ENSP00000416324,0,0.5,0,0,0,0.5,0,0,Eumetazoa,2,1,0.693147181,4.666666667,-3.5,FALSE
ENSP00000416549,0,0,0,0.909090909,0,0.090909091,0,0,Eukaryota,11,0,0.304636097,1.781818182,-0.253333333,FALSE
ENSP00000416693,0,0,0,0,0,1,0,0,Eumetazoa,2,0,0,0,,FALSE
ENSP00000416746,0,0,0,0,0,0,0.1,0.9,Mammalia,10,0,0.325082973,2.333333333,1.5,FALSE
ENSP00000416798,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,1,0.693147181,2.666666667,-2,FALSE
ENSP00000419154,0,0,0,0,0,1,0,0,Eumetazoa,1,1,0,4,,FALSE
ENSP00000420800,0,0,0,0,0.5,0.5,0,0,Opisthokonta,2,1,0.693147181,4.666666667,2.5,FALSE
ENSP00000420877,0,0,0,0.125,0.125,0.125,0,0.625,Mammalia,8,0,1.073542846,6,-1.435897436,FALSE
ENSP00000423439,0,0,0,0,0.6,0.3,0.1,0,Opisthokonta,10,1,0.897945725,2.254545455,1.082010582,FALSE
ENSP00000424840,0,0,0,0,0,0.142857143,0.714285714,0.142857143,Vertebrata,7,1,0.79631164,4.285714286,0.666666667,FALSE
ENSP00000427917,0,0,0,0,0,0,1,0,Vertebrata,1,1,0,9,,FALSE
ENSP00000431031,0,0,0,0,0.1,0.2,0.1,0.6,Mammalia,10,1,1.088899975,4.109090909,-0.606666667,FALSE
ENSP00000433615,0,0,0,0,0,1,0,0,Eumetazoa,6,0,0,0.333333333,-0.2,FALSE
ENSP00000435162,0,0,0,0.666666667,0.111111111,0.222222222,0,0,Eukaryota,9,0,0.848685558,2.333333333,1.555555556,FALSE
ENSP00000435535,0,0,0,0,0,0.181818182,0.636363636,0.181818182,Vertebrata,11,0,0.907535294,2.618181818,1.723544974,FALSE
ENSP00000435749,0,0,0,0,0,0.4,0.4,0.2,Eumetazoa,10,0,1.054920168,4.222222222,2.916666667,FALSE
ENSP00000436076,0,0,0,0,0,0.818181818,0.181818182,0,Eumetazoa,11,0,0.474139313,0.981818182,0.48,FALSE
ENSP00000436184,0,0,0,1,0,0,0,0,Eukaryota,3,1,0,0.5,,FALSE
ENSP00000436337,0,0,0,0,0,0.571428571,0.285714286,0.142857143,Eumetazoa,7,1,0.955699891,4.928571429,1.291666667,FALSE
F2Z307,0,0,0,1,0,0,0,0,Eukaryota,3,1,0,0.666666667,,FALSE
F2Z398,0,0,0,0,0,0,0,1,Mammalia,11,1,0,2.318181818,0.033333333,FALSE
F5H094,0,0,0,0,0.3,0.3,0,0.4,Mammalia,10,3,1.088899975,6.846153846,11.47619048,FALSE
F5H3Z2,0,0,0,0,0.5,0.5,0,0,Opisthokonta,2,4,0.693147181,6.4,0.75,FALSE
F6Q468,0,0,0,0,0,0,0,1,Mammalia,5,2,0,3.428571429,-0.805555556,FALSE
F8VVI9,0,0,0,0,0,0,1,0,Vertebrata,3,1,0,3,-2,FALSE
F8WBA5,0,0,0,0,0,0,0,1,Mammalia,7,1,0,3.285714286,-1.333333333,FALSE
F8WBI6,0,0,0,0,0,0.25,0.25,0.5,Mammalia,4,1,1.039720771,5.2,4.25,FALSE
F8WBN2,0,0,0,0,0,0,0,1,Mammalia,1,2,0,10,-6,FALSE
F8WBV3,0,0,0,0,0,0,1,0,Vertebrata,1,9,0,3.977777778,2.12,FALSE
F8WCM5,0,0,0,0,0,0.111111111,0.222222222,0.666666667,Mammalia,9,1,0.848685558,3.8,3.6,FALSE
F8WCT1,0,0,0,0,1,0,0,0,Opisthokonta,1,1,0,4,,FALSE
F8WCT4,0,0,0,0,0,0,0.25,0.75,Mammalia,4,0,0.562335145,3.5,0,FALSE
F8WDQ6,0,0,0,0,0,0.5,0,0.5,Mammalia,2,1,0.693147181,8.666666667,5.5,FALSE
F8WDT5,0,0,0,0.111111111,0,0.555555556,0.222222222,0.111111111,Eumetazoa,9,1,1.149059697,4.755555556,2.154761905,FALSE
F8WDU6,0,0,0,0,0,0,0,1,Mammalia,4,0,0,0.5,0,FALSE
F8WE35,0,0,0,0,0,0.333333333,0,0.666666667,Mammalia,3,1,0.636514168,6.833333333,,FALSE
F8WER7,0,0,0,0,0.666666667,0,0,0.333333333,Opisthokonta,3,9,0.636514168,7.878787879,4.911111111,FALSE
F8WFA1,0,0,0,0,0,0,0,1,Mammalia,1,1,0,17,,FALSE
F8WFA3,0,0,0,0,0,1,0,0,Eumetazoa,2,1,0,3.333333333,5,FALSE
G3V0H1,0,0,0,0,0,1,0,0,Eumetazoa,2,1,0,1.333333333,0.5,FALSE
G5E9X6,0,0,0,0.5,0,0.5,0,0,Eumetazoa,4,1,0.693147181,4.4,-1.833333333,FALSE
H0Y2U5,0,0,0,0.666666667,0.222222222,0.111111111,0,0,Eukaryota,9,1,0.848685558,2.911111111,1.05952381,FALSE
H7BYT4,0,0,0,0,0,0,0,1,Mammalia,2,0,0,1,,FALSE
H7BYW1,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
H7C229,0,0,0,0,0,1,0,0,Eumetazoa,1,1,0,5,,FALSE
H7C241,0,0,0,0,0,0.076923077,0.923076923,0,Vertebrata,13,0,0.271189373,0.153846154,-0.023809524,FALSE
H7C3V1,0,0,0,0,0,0,0.5,0.5,Mammalia,2,0,0.693147181,4,,FALSE
H7C478,0,0,0,0,0,0.1,0,0.9,Mammalia,10,2,0.325082973,3.409090909,0.933333333,FALSE
H7C4C6,0,0,0,0.5,0,0.5,0,0,Eumetazoa,2,1,0.693147181,3.333333333,,FALSE
H9KV56,0,0,0,0,0,0.714285714,0.285714286,0,Eumetazoa,7,1,0.598269589,1.642857143,0.476190476,FALSE
I6L899,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,2,,FALSE
J3KQL4,0,0,0,1,0,0,0,0,Eukaryota,1,1,0,0,,FALSE
J3QSZ6,0,0,0,0,0,0,0,1,Mammalia,1,0,0,None,,FALSE
J3QTH6,0,0,0,0,0,0,1,0,Vertebrata,2,0,0,0,,FALSE
M0QWZ7,0,1,0,0,0,0,0,0,Euk_Archaea,1,1,0,1,,FALSE
O00110,0,0,0,0,0.090909091,0.454545455,0.090909091,0.363636364,Eumetazoa,11,1,1.162225545,5.181818182,1.677777778,FALSE
O00115,0,0,0,0.75,0,0.25,0,0,Eukaryota,12,1,0.562335145,2.769230769,2.666666667,FALSE
O00116,0.769230769,0,0.230769231,0,0,0,0,0,Cellular_organisms,13,0,0.540204142,0,0,TRUE
O00124,0,0,0,0,0,0.545454545,0.454545455,0,Eumetazoa,11,1,0.689009238,2.136363636,0.555555556,FALSE
O00139,0,0,0,1,0,0,0,0,Eukaryota,5,7,0,2.545454545,0.266666667,FALSE
O00141,0,0,0.125,0.75,0,0.125,0,0,Eukaryota,8,5,0.73562194,3.538461538,2.031746032,FALSE
O00142,0,0,0.230769231,0.307692308,0,0.461538462,0,0,Eumetazoa,13,0,1.057905425,3.461538462,0.599206349,FALSE
O00144,0,0,0,0.230769231,0,0.384615385,0.384615385,0,Eumetazoa,13,0,1.073394281,3.512820513,2.912698413,FALSE
O00148,0.75,0,0,0.25,0,0,0,0,Cellular_organisms,4,9,0.562335145,4.538461538,3.115079365,FALSE
O00151,0,0,0,0,0.25,0,0.75,0,Vertebrata,4,9,0.562335145,2.230769231,2.904761905,FALSE
O00154,0.538461538,0.230769231,0,0,0.153846154,0,0.076923077,0,Cellular_organisms,13,0,1.156987644,3.230769231,0.170634921,TRUE
O00155,0,0,0,0,0,1,0,0,Eumetazoa,2,11,0,1.743589744,0.400793651,FALSE
O00159,0,0,0,1,0,0,0,0,Eukaryota,5,7,0,2.893939394,0.355555556,FALSE
O00160,0,0,0,1,0,0,0,0,Eukaryota,5,7,0,3.545454545,1.488888889,FALSE
O00161,0,0,0,0.75,0,0,0.25,0,Eukaryota,8,5,0.562335145,4.743589744,5.095238095,FALSE
O00165,0,0,0,0,0,0.538461538,0.461538462,0,Eumetazoa,13,0,0.690185676,1.615384615,-0.25,FALSE
O00167,0,0,0,0.25,0.083333333,0.333333333,0.333333333,0,Eumetazoa,12,1,1.286057337,4.076923077,2.464285714,FALSE
O00168,0,0,0,0,0,0,0.923076923,0.076923077,Vertebrata,13,0,0.271189373,0.743589744,0.091269841,FALSE
O00170,0,0,0,1,0,0,0,0,Eukaryota,5,8,0,3.051282051,0.043650794,FALSE
O00175,0,0,0,0,0,0,0.25,0.75,Mammalia,12,0,0.562335145,2.166666667,0.488888889,FALSE
O00178,0.428571429,0.285714286,0,0.285714286,0,0,0,0,Cellular_organisms,7,6,1.078992208,1.333333333,0.30952381,FALSE
O00180,0,0,0,0.333333333,0,0.444444444,0.222222222,0,Eumetazoa,9,3,1.060856947,3.939393939,2.333333333,FALSE
O00182,0,0,0,0.1,0,0.7,0.1,0.1,Eumetazoa,10,1,0.940447989,4.436363636,0.711640212,FALSE
O00186,0,0,0,1,0,0,0,0,Eukaryota,8,5,0,2.769230769,1.119047619,FALSE
O00187,0,0,0,0,0,0.875,0.125,0,Eumetazoa,8,5,0.376770161,2.076923077,1.123015873,FALSE
O00189,0,0,0,1,0,0,0,0,Eukaryota,13,0,0,0.538461538,-0.031746032,FALSE
O00192,0,0,0,0.166666667,0,0.583333333,0.25,0,Eumetazoa,12,1,0.959614794,3.358974359,1.698412698,FALSE
O00193,0,0,0,0,0,1,0,0,Eumetazoa,11,2,0,2.179487179,-0.337301587,FALSE
O00194,0,0,0,1,0,0,0,0,Eukaryota,3,10,0,4.769230769,2.873015873,FALSE
O00198,0,0,0,0,0,0,0,1,Mammalia,12,0,0,0,0,FALSE
O00203,0,0,0,0.909090909,0,0,0.090909091,0,Eukaryota,11,2,0.304636097,3,1.805555556,FALSE
O00204,0,0,0.125,0.25,0,0.125,0.25,0.25,Mammalia,8,4,1.559581156,6.333333333,4.033333333,FALSE
O00206,0,0,0,0.272727273,0,0.272727273,0.454545455,0,Vertebrata,11,1,1.067089519,5.681818182,2.655555556,FALSE
O00212,0,0,0,0.75,0,0,0,0.25,Eukaryota,4,9,0.562335145,6.076923077,3.857142857,FALSE
O00213,0,0,0,0,0,0.727272727,0.272727273,0,Eumetazoa,11,2,0.585952618,1.923076923,1.404761905,FALSE
O00214,0,0,0,0,0,0.888888889,0.111111111,0,Eumetazoa,9,4,0.348832096,2.307692308,1.242063492,FALSE
O00217,0.833333333,0,0.166666667,0,0,0,0,0,Cellular_organisms,12,1,0.450561209,0,0,FALSE
O00219,0.307692308,0,0.461538462,0,0,0,0.230769231,0,Euk+Bac,13,0,1.057905425,4.230769231,2.75,TRUE
O00220,0,0,0,0,0.125,0.25,0.625,0,Vertebrata,8,4,0.900256051,4.318181818,0.522222222,FALSE
O00221,0,0,0,0.333333333,0.333333333,0,0.333333333,0,Opisthokonta,3,10,1.098612289,3.846153846,1.880952381,FALSE
O00222,0,0,0,0.25,0,0.5,0.25,0,Eumetazoa,4,9,1.039720771,2.846153846,2.19047619,FALSE
O00230,0,0,0,0,0,0,0.3,0.7,Mammalia,10,0,0.610864302,1.177777778,0.5,FALSE
O00231,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0.307692308,-0.047619048,FALSE
O00232,0,0,0,1,0,0,0,0,Eukaryota,12,1,0,0,0,FALSE
O00233,0,0,0,1,0,0,0,0,Eukaryota,13,0,0,0.282051282,-0.043650794,FALSE
O00237,0,0,0,0,0.166666667,0.833333333,0,0,Eumetazoa,12,1,0.450561209,0.846153846,0.075396825,FALSE
O00238,0,0,0,0.666666667,0,0,0.333333333,0,Eukaryota,3,10,0.636514168,3.102564103,1.222222222,FALSE
O00241,0,0,0,0,0,0,0.545454545,0.454545455,Vertebrata,11,0,0.689009238,2.945454545,1.806666667,FALSE
O00244,0.153846154,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077,0.153846154,0,Eukaryota,13,0,1.73265872,4.743589744,-0.527777778,FALSE
